
Predictions were generated on 31-Jan-2024 at 12:35:17 using OpenFAST, compiled as a 64-bit application using single precision at commit v3.5.1
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; HydroDyn; MAP++ (<1.20.10>, <Oct-20-2023>)

Description from the FAST input file: CCT-9 Campign 4 model. Input files to be run with OpenFAST 3.5.0. GitHub branch from Lu Wang (https://github.com/luwang00/openfast/tree/dev) compiled on March 7, 2023.

Time	Wind1VelX	GenSpeed	RotSpeed	RotTorq	RotThrust	TwrBsMxt	TwrBsMyt	TwrBsMzt	TwrBsFxt	TwrBsFyt	TwrBsFzt	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	TTDspFA	TTDspSS	YawBrFyn	RtAeroCp	RtAeroCt	RtAeroCq	RtTSR	GenPwr	BlPitchC1	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	T[1]	T[2]	T[3]
(s)	(m/s)	(rpm)	(rpm)	(kN-m)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(m)	(m)	(kN)	(-)	(-)	(-)	(-)	(kW)	(deg)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	[N]	[N]	[N]
  302.8000	 1.000E+01	 8.551E+00	 8.551E+00	-3.073E-06	 2.567E+03	 8.146E+04	 2.116E+05	 1.940E+03	 2.063E+03	-7.680E+02	-1.817E+04	 7.848E+00	-5.639E-01	-5.459E-02	 2.477E+00	 1.065E+00	 4.062E-01	 3.870E-01	-9.463E-16	-4.823E+02	-7.115E-04	 6.159E-01	-6.514E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.095E+04	 2.649E-04	 2.036E+08	-9.226E+07	-3.946E+07	-2.860E+03	 2.853E+06	 2.762E+06	 4.346E+06
  302.8500	 1.000E+01	 8.551E+00	 8.551E+00	-2.302E-05	 2.567E+03	 8.151E+04	 2.116E+05	 1.941E+03	 2.063E+03	-7.683E+02	-1.817E+04	 7.847E+00	-5.639E-01	-5.491E-02	 2.477E+00	 1.065E+00	 4.061E-01	 3.870E-01	-2.958E-16	-4.826E+02	-7.122E-04	 6.159E-01	-6.520E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.103E+04	 3.610E-04	 2.036E+08	-9.226E+07	-3.946E+07	-3.914E+03	 2.853E+06	 2.762E+06	 4.346E+06
  302.9000	 1.000E+01	 8.551E+00	 8.551E+00	-1.717E-05	 2.567E+03	 8.155E+04	 2.116E+05	 1.942E+03	 2.063E+03	-7.686E+02	-1.817E+04	 7.846E+00	-5.639E-01	-5.524E-02	 2.477E+00	 1.065E+00	 4.061E-01	 3.870E-01	-1.908E-16	-4.830E+02	-7.117E-04	 6.159E-01	-6.516E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.111E+04	 4.793E-04	 2.036E+08	-9.226E+07	-3.946E+07	-5.213E+03	 2.853E+06	 2.762E+06	 4.346E+06
  302.9500	 1.000E+01	 8.551E+00	 8.551E+00	-4.196E-06	 2.567E+03	 8.160E+04	 2.116E+05	 1.944E+03	 2.063E+03	-7.690E+02	-1.817E+04	 7.846E+00	-5.639E-01	-5.558E-02	 2.477E+00	 1.065E+00	 4.060E-01	 3.870E-01	-1.022E-15	-4.833E+02	-7.131E-04	 6.159E-01	-6.529E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.118E+04	 5.964E-04	 2.036E+08	-9.226E+07	-3.946E+07	-6.497E+03	 2.853E+06	 2.762E+06	 4.346E+06
  303.0000	 1.000E+01	 8.551E+00	 8.551E+00	-8.326E-06	 2.567E+03	 8.165E+04	 2.116E+05	 1.944E+03	 2.063E+03	-7.694E+02	-1.817E+04	 7.845E+00	-5.639E-01	-5.592E-02	 2.477E+00	 1.065E+00	 4.059E-01	 3.871E-01	-3.721E-16	-4.837E+02	-7.133E-04	 6.159E-01	-6.530E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.124E+04	 6.398E-04	 2.036E+08	-9.226E+07	-3.946E+07	-6.973E+03	 2.853E+06	 2.762E+06	 4.346E+06
  303.0500	 1.000E+01	 8.551E+00	 8.551E+00	-9.438E-06	 2.567E+03	 8.170E+04	 2.116E+05	 1.946E+03	 2.063E+03	-7.698E+02	-1.817E+04	 7.844E+00	-5.639E-01	-5.626E-02	 2.477E+00	 1.065E+00	 4.059E-01	 3.871E-01	-8.110E-17	-4.841E+02	-7.098E-04	 6.159E-01	-6.499E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.130E+04	 7.457E-04	 2.036E+08	-9.226E+07	-3.946E+07	-8.135E+03	 2.853E+06	 2.762E+06	 4.345E+06
  303.1000	 1.000E+01	 8.551E+00	 8.551E+00	-9.700E-06	 2.567E+03	 8.175E+04	 2.116E+05	 1.946E+03	 2.063E+03	-7.702E+02	-1.817E+04	 7.844E+00	-5.639E-01	-5.661E-02	 2.477E+00	 1.065E+00	 4.058E-01	 3.871E-01	 1.448E-16	-4.845E+02	-7.188E-04	 6.159E-01	-6.581E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.136E+04	 7.885E-04	 2.036E+08	-9.226E+07	-3.946E+07	-8.605E+03	 2.853E+06	 2.763E+06	 4.345E+06
  303.1500	 1.000E+01	 8.550E+00	 8.550E+00	-3.860E-06	 2.567E+03	 8.180E+04	 2.116E+05	 1.947E+03	 2.063E+03	-7.706E+02	-1.817E+04	 7.843E+00	-5.639E-01	-5.696E-02	 2.477E+00	 1.065E+00	 4.057E-01	 3.871E-01	-3.534E-16	-4.849E+02	-7.137E-04	 6.159E-01	-6.534E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.142E+04	 8.518E-04	 2.036E+08	-9.226E+07	-3.946E+07	-9.300E+03	 2.853E+06	 2.763E+06	 4.345E+06
  303.2000	 1.000E+01	 8.550E+00	 8.550E+00	-1.683E-06	 2.567E+03	 8.185E+04	 2.116E+05	 1.948E+03	 2.063E+03	-7.710E+02	-1.817E+04	 7.842E+00	-5.639E-01	-5.732E-02	 2.477E+00	 1.065E+00	 4.056E-01	 3.871E-01	 1.165E-15	-4.853E+02	-7.159E-04	 6.159E-01	-6.554E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.147E+04	 8.849E-04	 2.036E+08	-9.226E+07	-3.946E+07	-9.663E+03	 2.853E+06	 2.763E+06	 4.345E+06
  303.2500	 1.000E+01	 8.550E+00	 8.550E+00	-2.933E-07	 2.567E+03	 8.191E+04	 2.116E+05	 1.950E+03	 2.063E+03	-7.714E+02	-1.817E+04	 7.842E+00	-5.639E-01	-5.767E-02	 2.477E+00	 1.065E+00	 4.056E-01	 3.871E-01	-1.524E-15	-4.857E+02	-7.141E-04	 6.159E-01	-6.538E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.152E+04	 9.773E-04	 2.036E+08	-9.226E+07	-3.946E+07	-1.068E+04	 2.853E+06	 2.763E+06	 4.345E+06
  303.3000	 1.000E+01	 8.550E+00	 8.550E+00	-6.369E-06	 2.567E+03	 8.196E+04	 2.116E+05	 1.951E+03	 2.063E+03	-7.718E+02	-1.817E+04	 7.841E+00	-5.639E-01	-5.804E-02	 2.477E+00	 1.065E+00	 4.055E-01	 3.871E-01	 9.394E-16	-4.861E+02	-7.179E-04	 6.159E-01	-6.573E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.156E+04	 1.036E-03	 2.036E+08	-9.226E+07	-3.946E+07	-1.132E+04	 2.853E+06	 2.763E+06	 4.345E+06
  303.3500	 1.000E+01	 8.550E+00	 8.550E+00	 7.814E-07	 2.567E+03	 8.202E+04	 2.116E+05	 1.953E+03	 2.063E+03	-7.722E+02	-1.817E+04	 7.840E+00	-5.639E-01	-5.841E-02	 2.477E+00	 1.065E+00	 4.054E-01	 3.871E-01	-2.194E-16	-4.865E+02	-7.210E-04	 6.159E-01	-6.601E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.160E+04	 1.167E-03	 2.036E+08	-9.226E+07	-3.946E+07	-1.275E+04	 2.853E+06	 2.763E+06	 4.345E+06
  303.4000	 1.000E+01	 8.550E+00	 8.550E+00	-4.496E-06	 2.567E+03	 8.208E+04	 2.116E+05	 1.956E+03	 2.063E+03	-7.727E+02	-1.817E+04	 7.840E+00	-5.639E-01	-5.878E-02	 2.477E+00	 1.065E+00	 4.053E-01	 3.871E-01	 3.591E-16	-4.870E+02	-7.269E-04	 6.159E-01	-6.655E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.164E+04	 1.314E-03	 2.036E+08	-9.226E+07	-3.946E+07	-1.437E+04	 2.854E+06	 2.763E+06	 4.345E+06
  303.4500	 1.000E+01	 8.550E+00	 8.550E+00	-8.980E-07	 2.567E+03	 8.213E+04	 2.116E+05	 1.959E+03	 2.063E+03	-7.731E+02	-1.817E+04	 7.839E+00	-5.639E-01	-5.915E-02	 2.477E+00	 1.065E+00	 4.053E-01	 3.871E-01	-2.082E-17	-4.874E+02	-7.322E-04	 6.159E-01	-6.703E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.167E+04	 1.439E-03	 2.036E+08	-9.226E+07	-3.946E+07	-1.574E+04	 2.854E+06	 2.763E+06	 4.345E+06
  303.5000	 1.000E+01	 8.550E+00	 8.550E+00	-5.231E-06	 2.567E+03	 8.219E+04	 2.116E+05	 1.962E+03	 2.062E+03	-7.735E+02	-1.817E+04	 7.839E+00	-5.639E-01	-5.953E-02	 2.477E+00	 1.065E+00	 4.052E-01	 3.871E-01	-7.407E-16	-4.878E+02	-7.385E-04	 6.159E-01	-6.761E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.169E+04	 1.613E-03	 2.036E+08	-9.226E+07	-3.946E+07	-1.765E+04	 2.854E+06	 2.763E+06	 4.345E+06
  303.5500	 1.000E+01	 8.550E+00	 8.550E+00	-4.549E-06	 2.567E+03	 8.225E+04	 2.116E+05	 1.966E+03	 2.062E+03	-7.740E+02	-1.817E+04	 7.838E+00	-5.639E-01	-5.991E-02	 2.477E+00	 1.065E+00	 4.051E-01	 3.871E-01	-2.554E-16	-4.883E+02	-7.468E-04	 6.159E-01	-6.837E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.172E+04	 1.807E-03	 2.036E+08	-9.226E+07	-3.946E+07	-1.978E+04	 2.854E+06	 2.763E+06	 4.345E+06
  303.6000	 1.000E+01	 8.550E+00	 8.550E+00	-2.228E-06	 2.567E+03	 8.231E+04	 2.116E+05	 1.970E+03	 2.062E+03	-7.744E+02	-1.817E+04	 7.837E+00	-5.639E-01	-6.030E-02	 2.477E+00	 1.065E+00	 4.051E-01	 3.871E-01	-1.151E-15	-4.887E+02	-7.563E-04	 6.159E-01	-6.924E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.174E+04	 2.032E-03	 2.036E+08	-9.226E+07	-3.946E+07	-2.225E+04	 2.854E+06	 2.763E+06	 4.345E+06
  303.6500	 1.000E+01	 8.550E+00	 8.550E+00	-4.905E-06	 2.567E+03	 8.237E+04	 2.116E+05	 1.974E+03	 2.062E+03	-7.749E+02	-1.817E+04	 7.837E+00	-5.639E-01	-6.069E-02	 2.477E+00	 1.065E+00	 4.050E-01	 3.871E-01	 2.572E-16	-4.892E+02	-7.601E-04	 6.159E-01	-6.959E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.176E+04	 2.241E-03	 2.036E+08	-9.226E+07	-3.946E+07	-2.454E+04	 2.854E+06	 2.763E+06	 4.344E+06
  303.7000	 1.000E+01	 8.550E+00	 8.550E+00	-6.277E-06	 2.567E+03	 8.242E+04	 2.116E+05	 1.980E+03	 2.062E+03	-7.753E+02	-1.817E+04	 7.836E+00	-5.639E-01	-6.108E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.871E-01	-1.808E-16	-4.896E+02	-7.752E-04	 6.159E-01	-7.097E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.179E+04	 2.542E-03	 2.036E+08	-9.226E+07	-3.946E+07	-2.784E+04	 2.854E+06	 2.763E+06	 4.344E+06
  303.7500	 1.000E+01	 8.550E+00	 8.550E+00	-2.499E-06	 2.567E+03	 8.248E+04	 2.116E+05	 1.985E+03	 2.062E+03	-7.758E+02	-1.817E+04	 7.836E+00	-5.639E-01	-6.147E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.870E-01	 3.960E-16	-4.901E+02	-7.861E-04	 6.159E-01	-7.196E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.180E+04	 2.811E-03	 2.036E+08	-9.226E+07	-3.946E+07	-3.080E+04	 2.854E+06	 2.763E+06	 4.344E+06
  303.8000	 1.000E+01	 8.550E+00	 8.550E+00	-4.383E-06	 2.567E+03	 8.254E+04	 2.116E+05	 1.991E+03	 2.062E+03	-7.762E+02	-1.817E+04	 7.835E+00	-5.639E-01	-6.187E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.870E-01	 1.782E-16	-4.905E+02	-7.936E-04	 6.159E-01	-7.265E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.182E+04	 3.105E-03	 2.036E+08	-9.226E+07	-3.946E+07	-3.402E+04	 2.854E+06	 2.763E+06	 4.344E+06
  303.8500	 1.000E+01	 8.550E+00	 8.550E+00	-6.853E-06	 2.567E+03	 8.260E+04	 2.116E+05	 1.997E+03	 2.062E+03	-7.766E+02	-1.817E+04	 7.835E+00	-5.639E-01	-6.227E-02	 2.477E+00	 1.065E+00	 4.047E-01	 3.870E-01	 7.815E-16	-4.910E+02	-8.101E-04	 6.159E-01	-7.416E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.184E+04	 3.453E-03	 2.036E+08	-9.226E+07	-3.946E+07	-3.784E+04	 2.854E+06	 2.763E+06	 4.344E+06
  303.9000	 1.000E+01	 8.550E+00	 8.550E+00	-7.311E-06	 2.567E+03	 8.266E+04	 2.115E+05	 2.004E+03	 2.062E+03	-7.771E+02	-1.817E+04	 7.834E+00	-5.639E-01	-6.267E-02	 2.477E+00	 1.065E+00	 4.046E-01	 3.870E-01	-1.094E-15	-4.914E+02	-8.231E-04	 6.159E-01	-7.535E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.186E+04	 3.823E-03	 2.036E+08	-9.226E+07	-3.946E+07	-4.190E+04	 2.854E+06	 2.763E+06	 4.344E+06
  303.9500	 1.000E+01	 8.550E+00	 8.550E+00	-2.276E-06	 2.567E+03	 8.271E+04	 2.115E+05	 2.010E+03	 2.062E+03	-7.775E+02	-1.817E+04	 7.833E+00	-5.639E-01	-6.308E-02	 2.477E+00	 1.065E+00	 4.046E-01	 3.870E-01	-4.176E-16	-4.918E+02	-8.321E-04	 6.159E-01	-7.618E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.187E+04	 4.170E-03	 2.036E+08	-9.226E+07	-3.946E+07	-4.571E+04	 2.854E+06	 2.763E+06	 4.344E+06
  304.0000	 1.000E+01	 8.550E+00	 8.550E+00	 3.406E-06	 2.566E+03	 8.277E+04	 2.115E+05	 2.017E+03	 2.062E+03	-7.780E+02	-1.817E+04	 7.833E+00	-5.639E-01	-6.349E-02	 2.477E+00	 1.065E+00	 4.045E-01	 3.870E-01	 8.110E-16	-4.923E+02	-8.524E-04	 6.159E-01	-7.803E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.189E+04	 4.549E-03	 2.036E+08	-9.226E+07	-3.946E+07	-4.986E+04	 2.854E+06	 2.763E+06	 4.344E+06
  304.0500	 1.000E+01	 8.550E+00	 8.550E+00	-4.544E-06	 2.566E+03	 8.283E+04	 2.115E+05	 2.025E+03	 2.062E+03	-7.784E+02	-1.817E+04	 7.832E+00	-5.639E-01	-6.390E-02	 2.477E+00	 1.065E+00	 4.044E-01	 3.869E-01	 1.943E-16	-4.927E+02	-8.662E-04	 6.159E-01	-7.929E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.191E+04	 4.951E-03	 2.036E+08	-9.226E+07	-3.946E+07	-5.427E+04	 2.854E+06	 2.763E+06	 4.344E+06
  304.1000	 1.000E+01	 8.550E+00	 8.550E+00	-3.596E-06	 2.566E+03	 8.288E+04	 2.115E+05	 2.032E+03	 2.061E+03	-7.788E+02	-1.817E+04	 7.832E+00	-5.639E-01	-6.431E-02	 2.477E+00	 1.065E+00	 4.044E-01	 3.869E-01	-7.008E-16	-4.931E+02	-8.793E-04	 6.159E-01	-8.049E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.192E+04	 5.361E-03	 2.036E+08	-9.226E+07	-3.946E+07	-5.877E+04	 2.854E+06	 2.763E+06	 4.344E+06
  304.1500	 1.000E+01	 8.550E+00	 8.550E+00	-3.715E-06	 2.566E+03	 8.294E+04	 2.115E+05	 2.040E+03	 2.061E+03	-7.792E+02	-1.818E+04	 7.831E+00	-5.639E-01	-6.473E-02	 2.477E+00	 1.065E+00	 4.043E-01	 3.869E-01	-1.165E-15	-4.935E+02	-9.024E-04	 6.159E-01	-8.261E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.194E+04	 5.778E-03	 2.036E+08	-9.226E+07	-3.946E+07	-6.335E+04	 2.854E+06	 2.763E+06	 4.344E+06
  304.2000	 1.000E+01	 8.550E+00	 8.550E+00	-5.431E-06	 2.566E+03	 8.299E+04	 2.115E+05	 2.047E+03	 2.061E+03	-7.796E+02	-1.818E+04	 7.831E+00	-5.639E-01	-6.515E-02	 2.477E+00	 1.065E+00	 4.042E-01	 3.869E-01	-1.821E-15	-4.939E+02	-9.174E-04	 6.159E-01	-8.398E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.197E+04	 6.182E-03	 2.036E+08	-9.226E+07	-3.946E+07	-6.778E+04	 2.854E+06	 2.763E+06	 4.344E+06
  304.2500	 1.000E+01	 8.550E+00	 8.550E+00	 4.670E-07	 2.566E+03	 8.304E+04	 2.115E+05	 2.055E+03	 2.061E+03	-7.800E+02	-1.818E+04	 7.830E+00	-5.639E-01	-6.557E-02	 2.477E+00	 1.065E+00	 4.042E-01	 3.868E-01	-8.760E-17	-4.943E+02	-9.303E-04	 6.159E-01	-8.516E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.199E+04	 6.594E-03	 2.036E+08	-9.226E+07	-3.946E+07	-7.230E+04	 2.854E+06	 2.763E+06	 4.344E+06
  304.3000	 1.000E+01	 8.550E+00	 8.550E+00	-6.386E-06	 2.566E+03	 8.309E+04	 2.115E+05	 2.063E+03	 2.061E+03	-7.804E+02	-1.818E+04	 7.830E+00	-5.639E-01	-6.599E-02	 2.477E+00	 1.065E+00	 4.041E-01	 3.868E-01	 3.014E-16	-4.947E+02	-9.519E-04	 6.159E-01	-8.714E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.201E+04	 7.033E-03	 2.036E+08	-9.226E+07	-3.946E+07	-7.712E+04	 2.854E+06	 2.763E+06	 4.344E+06
  304.3500	 1.000E+01	 8.550E+00	 8.550E+00	-1.179E-05	 2.566E+03	 8.314E+04	 2.114E+05	 2.069E+03	 2.061E+03	-7.807E+02	-1.818E+04	 7.829E+00	-5.639E-01	-6.641E-02	 2.477E+00	 1.065E+00	 4.040E-01	 3.868E-01	 5.052E-16	-4.950E+02	-9.661E-04	 6.159E-01	-8.844E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.203E+04	 7.359E-03	 2.036E+08	-9.226E+07	-3.946E+07	-8.070E+04	 2.854E+06	 2.763E+06	 4.344E+06
  304.4000	 1.000E+01	 8.550E+00	 8.550E+00	-6.362E-06	 2.566E+03	 8.319E+04	 2.114E+05	 2.076E+03	 2.061E+03	-7.811E+02	-1.818E+04	 7.829E+00	-5.639E-01	-6.684E-02	 2.477E+00	 1.065E+00	 4.040E-01	 3.867E-01	-1.151E-15	-4.954E+02	-9.914E-04	 6.159E-01	-9.075E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.206E+04	 7.733E-03	 2.036E+08	-9.226E+07	-3.946E+07	-8.480E+04	 2.854E+06	 2.763E+06	 4.343E+06
  304.4500	 1.000E+01	 8.550E+00	 8.550E+00	-1.253E-05	 2.566E+03	 8.323E+04	 2.114E+05	 2.081E+03	 2.061E+03	-7.814E+02	-1.818E+04	 7.828E+00	-5.639E-01	-6.727E-02	 2.477E+00	 1.065E+00	 4.039E-01	 3.867E-01	-4.948E-16	-4.957E+02	-1.014E-03	 6.159E-01	-9.283E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.208E+04	 8.032E-03	 2.036E+08	-9.226E+07	-3.946E+07	-8.809E+04	 2.854E+06	 2.763E+06	 4.343E+06
  304.5000	 1.000E+01	 8.550E+00	 8.550E+00	-1.594E-07	 2.566E+03	 8.328E+04	 2.114E+05	 2.087E+03	 2.061E+03	-7.818E+02	-1.818E+04	 7.828E+00	-5.639E-01	-6.770E-02	 2.477E+00	 1.065E+00	 4.038E-01	 3.867E-01	-2.632E-16	-4.961E+02	-1.039E-03	 6.159E-01	-9.509E-05	 1.092E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.211E+04	 8.343E-03	 2.036E+08	-9.226E+07	-3.946E+07	-9.150E+04	 2.854E+06	 2.763E+06	 4.343E+06
  304.5500	 1.000E+01	 8.551E+00	 8.551E+00	-8.933E-06	 2.566E+03	 8.332E+04	 2.114E+05	 2.092E+03	 2.061E+03	-7.821E+02	-1.818E+04	 7.827E+00	-5.639E-01	-6.813E-02	 2.477E+00	 1.065E+00	 4.038E-01	 3.866E-01	 8.331E-16	-4.964E+02	-1.052E-03	 6.159E-01	-9.633E-05	 1.093E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.213E+04	 8.616E-03	 2.036E+08	-9.226E+07	-3.946E+07	-9.449E+04	 2.854E+06	 2.764E+06	 4.343E+06
  304.6000	 1.000E+01	 8.551E+00	 8.551E+00	-3.699E-06	 2.566E+03	 8.336E+04	 2.114E+05	 2.098E+03	 2.061E+03	-7.824E+02	-1.818E+04	 7.827E+00	-5.639E-01	-6.856E-02	 2.477E+00	 1.065E+00	 4.037E-01	 3.866E-01	 5.872E-16	-4.967E+02	-1.079E-03	 6.159E-01	-9.876E-05	 1.093E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.215E+04	 8.924E-03	 2.037E+08	-9.226E+07	-3.946E+07	-9.787E+04	 2.854E+06	 2.764E+06	 4.343E+06
  304.6500	 1.000E+01	 8.551E+00	 8.551E+00	-2.795E-06	 2.566E+03	 8.340E+04	 2.114E+05	 2.103E+03	 2.061E+03	-7.827E+02	-1.818E+04	 7.826E+00	-5.639E-01	-6.899E-02	 2.477E+00	 1.065E+00	 4.036E-01	 3.866E-01	-5.898E-17	-4.970E+02	-1.096E-03	 6.159E-01	-1.003E-04	 1.093E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.218E+04	 9.202E-03	 2.037E+08	-9.226E+07	-3.946E+07	-1.009E+05	 2.854E+06	 2.764E+06	 4.343E+06
  304.7000	 1.000E+01	 8.551E+00	 8.551E+00	-6.336E-06	 2.566E+03	 8.343E+04	 2.114E+05	 2.108E+03	 2.061E+03	-7.829E+02	-1.818E+04	 7.826E+00	-5.639E-01	-6.943E-02	 2.477E+00	 1.065E+00	 4.036E-01	 3.865E-01	 3.973E-16	-4.972E+02	-1.112E-03	 6.159E-01	-1.018E-04	 1.093E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.220E+04	 9.467E-03	 2.037E+08	-9.226E+07	-3.946E+07	-1.038E+05	 2.854E+06	 2.764E+06	 4.343E+06
  304.7500	 1.000E+01	 8.551E+00	 8.551E+00	-1.125E-05	 2.566E+03	 8.346E+04	 2.113E+05	 2.110E+03	 2.061E+03	-7.832E+02	-1.818E+04	 7.825E+00	-5.639E-01	-6.986E-02	 2.477E+00	 1.065E+00	 4.035E-01	 3.865E-01	-5.581E-16	-4.975E+02	-1.138E-03	 6.159E-01	-1.041E-04	 1.093E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.223E+04	 9.577E-03	 2.037E+08	-9.226E+07	-3.946E+07	-1.050E+05	 2.854E+06	 2.764E+06	 4.343E+06
  304.8000	 1.000E+01	 8.551E+00	 8.551E+00	-4.284E-07	 2.566E+03	 8.349E+04	 2.113E+05	 2.114E+03	 2.061E+03	-7.834E+02	-1.818E+04	 7.825E+00	-5.639E-01	-7.030E-02	 2.477E+00	 1.065E+00	 4.035E-01	 3.865E-01	-2.606E-16	-4.977E+02	-1.159E-03	 6.159E-01	-1.061E-04	 1.093E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.226E+04	 9.773E-03	 2.037E+08	-9.226E+07	-3.946E+07	-1.072E+05	 2.854E+06	 2.764E+06	 4.343E+06
  304.8500	 1.000E+01	 8.551E+00	 8.551E+00	 7.008E-06	 2.566E+03	 8.352E+04	 2.113E+05	 2.116E+03	 2.061E+03	-7.836E+02	-1.818E+04	 7.824E+00	-5.639E-01	-7.074E-02	 2.477E+00	 1.065E+00	 4.034E-01	 3.864E-01	-6.826E-16	-4.979E+02	-1.180E-03	 6.159E-01	-1.080E-04	 1.093E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.228E+04	 9.871E-03	 2.037E+08	-9.226E+07	-3.946E+07	-1.083E+05	 2.854E+06	 2.764E+06	 4.343E+06
  304.9000	 1.000E+01	 8.551E+00	 8.551E+00	-1.023E-05	 2.566E+03	 8.355E+04	 2.113E+05	 2.118E+03	 2.061E+03	-7.838E+02	-1.818E+04	 7.824E+00	-5.639E-01	-7.118E-02	 2.477E+00	 1.065E+00	 4.033E-01	 3.864E-01	 1.637E-15	-4.981E+02	-1.201E-03	 6.159E-01	-1.099E-04	 1.093E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.231E+04	 9.952E-03	 2.037E+08	-9.226E+07	-3.946E+07	-1.092E+05	 2.855E+06	 2.764E+06	 4.343E+06
  304.9500	 1.000E+01	 8.551E+00	 8.551E+00	 4.250E-06	 2.566E+03	 8.357E+04	 2.113E+05	 2.118E+03	 2.061E+03	-7.840E+02	-1.818E+04	 7.823E+00	-5.639E-01	-7.162E-02	 2.477E+00	 1.065E+00	 4.033E-01	 3.863E-01	 6.019E-16	-4.983E+02	-1.224E-03	 6.159E-01	-1.120E-04	 1.093E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.233E+04	 9.956E-03	 2.037E+08	-9.226E+07	-3.945E+07	-1.092E+05	 2.855E+06	 2.764E+06	 4.343E+06
  305.0000	 1.000E+01	 8.551E+00	 8.551E+00	-5.559E-06	 2.566E+03	 8.359E+04	 2.113E+05	 2.119E+03	 2.060E+03	-7.841E+02	-1.818E+04	 7.823E+00	-5.639E-01	-7.206E-02	 2.477E+00	 1.065E+00	 4.032E-01	 3.863E-01	-1.301E-17	-4.984E+02	-1.242E-03	 6.159E-01	-1.136E-04	 1.093E+01	-9.177E-05	 1.700E+00	 0.000E+00	-7.234E+04	 9.968E-03	 2.037E+08	-9.226E+07	-3.945E+07	-1.093E+05	 2.855E+06	 2.764E+06	 4.343E+06
